id_transaksi,id_pelanggan,kategori,channel,kuantitas,harga_satuan,diskon,total_nilai,berat_kg,segmen
7499f63d,usr-0114,otomotif,teller,4,2206909.96,0.2178,6904979.88,0.26,tinggi
03633685,usr-0012,kesehatan,web,7,494785.03,0.0928,3142082.85,1.49,tinggi
16518b4e,usr-0009,makanan,atm,14,33939.83,0.1836,387918.68,5.43,menengah
a5f0dd18,usr-0067,olahraga,teller,19,2182338.31,0.0498,39399499.38,1.97,tinggi
2dd8650b,usr-0036,olahraga,mobile,5,1419016.19,0.1595,5963415.54,1.49,tinggi
e1348497,usr-0046,elektronik,atm,11,701165.48,0.0053,7671942.33,4.89,tinggi
a8532f19,usr-0032,kesehatan,mobile,7,157250.93,0.2298,847802.66,6.15,menengah
c11cfdf0,usr-0085,makanan,teller,12,136189.33,0.0349,1577235.87,0.14,tinggi
4c5e4176,usr-0003,fashion,teller,11,230347.4,0.0282,2462367.64,1.07,tinggi
f2721799,usr-0032,kesehatan,mobile,8,485662.37,0.088,3543392.65,0.11,tinggi
3b780fea,usr-0003,olahraga,web,2,1157608.0,0.0535,2191351.94,0.17,tinggi
dab82464,usr-0014,elektronik,atm,18,5777876.29,0.2329,79779760.24,0.87,tinggi
9e9fc2e4,usr-0053,elektronik,atm,12,1539803.21,0.0524,17509410.26,0.11,tinggi
472edc83,usr-0023,makanan,mobile,19,23966.44,0.0486,433231.75,0.13,menengah
aec3aa64,usr-0012,fashion,mobile,2,248723.58,0.1518,421934.68,0.11,menengah
d19fa6e3,usr-0132,elektronik,mobile,9,3413958.13,0.2681,22488083.6,0.12,tinggi
737bb2fd,usr-0085,fashion,web,11,460969.44,0.1988,4062615.87,2.61,tinggi
d196ff11,usr-0027,olahraga,mobile,3,1012133.75,0.2372,2316166.87,0.1,tinggi
1131c9f0,usr-0168,olahraga,web,13,1265131.68,0.2802,11838343.18,0.25,tinggi
bad44b9f,usr-0016,olahraga,teller,17,2339466.7,0.0869,36314839.74,2.02,tinggi
feb778c0,usr-0091,makanan,web,13,45414.2,0.096,533707.68,0.19,menengah
45944d40,usr-0003,olahraga,web,17,846822.74,0.0545,13611405.31,0.22,tinggi
390bdd56,usr-0007,fashion,teller,9,759304.69,0.0542,6463353.38,4.06,tinggi
02a806c2,usr-0009,fashion,mobile,17,161104.89,0.2063,2173772.17,0.13,tinggi
ff0eccba,usr-0002,elektronik,teller,10,818587.28,0.1833,6685402.32,0.11,tinggi
8c11603b,usr-0024,elektronik,atm,17,1631794.8,0.0573,26150980.29,0.41,tinggi
41a6dc3f,usr-0003,fashion,atm,16,70071.48,0.0066,1113744.13,0.44,tinggi
5b7c6b76,usr-0047,elektronik,web,7,1701304.96,0.0161,11717397.65,1.64,tinggi
3963e520,usr-0003,fashion,teller,19,106041.35,0.2722,1466361.0,6.03,tinggi
24768987,usr-0002,fashion,web,6,637185.06,0.2346,2926208.67,0.64,tinggi
3035fe44,usr-0180,olahraga,teller,15,718746.15,0.1464,9202825.7,0.1,tinggi
d915d146,usr-0052,elektronik,web,17,2202960.71,0.1246,32784020.69,0.76,tinggi
db362389,usr-0160,kesehatan,teller,13,477030.17,0.2628,4571666.34,0.44,tinggi
58c45e9f,usr-0023,makanan,mobile,11,20609.66,0.2198,176876.22,0.21,menengah
54dde811,usr-0001,fashion,atm,12,489255.0,0.244,4438521.36,0.25,tinggi
15612dd9,usr-0035,olahraga,teller,9,2488408.82,0.055,21163917.01,6.37,tinggi
94cc25ab,usr-0032,fashion,atm,18,256827.3,0.0377,4448608.39,0.7,tinggi
49210554,usr-0001,olahraga,teller,14,2431470.14,0.2057,27038434.25,0.47,tinggi
a56e0c78,usr-0121,kesehatan,atm,5,267432.65,0.058,1259607.78,0.15,tinggi
ac8f0863,usr-0044,otomotif,atm,17,346383.43,0.0175,5785469.24,7.48,tinggi
2d3c1350,usr-0076,makanan,web,5,128557.37,0.0941,582300.61,0.17,menengah
2e701d3c,usr-0023,makanan,atm,8,81373.99,0.0926,590710.07,0.69,menengah
d6f0b429,usr-0043,olahraga,mobile,17,1914938.02,0.0661,30402130.49,5.26,tinggi
89e45eb1,usr-0005,makanan,teller,12,102386.46,0.2215,956494.31,0.18,menengah
4adc8ede,usr-0183,kesehatan,teller,4,488523.01,0.1792,1603918.75,1.41,tinggi
999dea21,usr-0014,kesehatan,teller,6,66087.6,0.0257,386334.89,0.88,menengah
783a61dd,usr-0003,olahraga,mobile,4,2476944.58,0.0364,9547135.19,8.61,tinggi
b9a53380,usr-0001,makanan,teller,10,72533.76,0.0554,685153.9,0.7,menengah
ff8195b6,usr-0047,kesehatan,atm,17,140757.73,0.2386,1821939.91,0.91,tinggi
c3bc45f9,usr-0189,olahraga,web,18,1565096.03,0.0497,26771593.63,0.12,tinggi
f477f6db,usr-0138,olahraga,teller,6,2336373.2,0.1613,11757097.22,1.14,tinggi
c8cd1551,usr-0063,kesehatan,atm,4,286921.99,0.2559,853994.61,1.24,menengah
750cb861,usr-0194,kesehatan,web,8,299400.48,0.2914,1697241.44,0.41,tinggi
cbe863c6,usr-0069,olahraga,mobile,18,665741.95,0.1112,10650806.01,0.34,tinggi
75ce2e30,usr-0009,kesehatan,web,4,262356.79,0.1391,903451.84,0.25,menengah
7438a393,usr-0040,kesehatan,teller,8,345313.33,0.0396,2653111.38,1.19,tinggi
7495ac2b,usr-0001,olahraga,web,18,2451298.9,0.1726,36507684.78,5.09,tinggi
d2169c60,usr-0004,otomotif,mobile,9,968531.9,0.2582,6466112.67,4.2,tinggi
d6013a2a,usr-0015,fashion,mobile,13,265882.39,0.2198,2696738.73,1.08,tinggi
68b7450a,usr-0004,olahraga,atm,7,454310.51,0.0441,3039927.92,1.75,tinggi
b7cbbc4a,usr-0170,otomotif,atm,18,1033410.38,0.1659,15515416.76,0.92,tinggi
a464ee92,usr-0197,elektronik,teller,10,842387.07,0.0496,8006046.71,4.98,tinggi
1a1c9c92,usr-0011,makanan,web,18,32275.76,0.0513,551160.24,8.46,menengah
699f8807,usr-0065,olahraga,mobile,11,2351025.09,0.2984,18144271.23,0.28,tinggi
a7fbc580,usr-0014,olahraga,teller,8,2438342.38,0.2334,14953866.15,1.95,tinggi
1f16e03a,usr-0002,kesehatan,web,11,65556.75,0.2349,551732.16,0.62,menengah
67badcb3,usr-0009,fashion,atm,10,193747.25,0.1147,1715244.4,0.16,tinggi
2cffdbbb,usr-0005,olahraga,atm,19,1341785.77,0.1853,20769904.47,0.42,tinggi
7d13e874,usr-0009,makanan,web,6,93335.85,0.0616,525518.17,7.09,menengah
50a13b28,usr-0004,olahraga,mobile,1,2007710.48,0.0297,1948081.48,0.22,tinggi
5e80a3bd,usr-0002,otomotif,web,7,1735540.8,0.2768,8786001.75,1.1,tinggi
def841e3,usr-0004,kesehatan,mobile,3,298258.62,0.2667,656139.14,0.18,menengah
a001c297,usr-0143,fashion,mobile,7,53466.91,0.1125,332163.18,0.13,menengah
5dea49ea,usr-0001,otomotif,atm,4,1343599.75,0.0152,5292708.14,0.1,tinggi
27dd7f21,usr-0009,kesehatan,atm,17,40455.08,0.0759,635537.17,0.11,menengah
5e025035,usr-0028,otomotif,teller,2,949481.03,0.2293,1463530.06,0.14,tinggi
ff8fb66b,usr-0010,makanan,web,13,43006.65,0.1942,450511.86,0.28,menengah
a78f368b,usr-0026,fashion,teller,12,231123.15,0.1698,2302541.27,0.43,tinggi
06836b9a,usr-0001,otomotif,web,15,1007067.01,0.0905,13738911.68,7.37,tinggi
663b534d,usr-0050,kesehatan,atm,7,386230.68,0.2283,2086379.51,6.48,tinggi
acb187c4,usr-0033,elektronik,atm,14,1053034.04,0.1332,12778778.68,0.47,tinggi
1cc4148e,usr-0058,otomotif,atm,13,2914345.34,0.2266,29301410.92,2.09,tinggi
4cd64d4e,usr-0034,kesehatan,atm,10,90518.39,0.2967,636615.84,0.27,menengah
8c07e6e9,usr-0017,makanan,mobile,10,65498.02,0.0494,622624.18,1.89,menengah
975fc3a3,usr-0010,fashion,web,17,94077.32,0.2955,1126717.02,0.53,tinggi
5c6acf38,usr-0004,otomotif,web,5,337597.75,0.2588,1251137.26,8.53,tinggi
9f31f06f,usr-0024,fashion,teller,10,339388.35,0.025,3309036.41,1.93,tinggi
49779bdd,usr-0001,fashion,teller,3,524653.34,0.1269,1374224.49,0.47,tinggi
db9d3e06,usr-0009,makanan,teller,17,70078.07,0.1164,1052656.71,7.04,tinggi
5b5f2bbb,usr-0057,fashion,web,4,240860.09,0.2146,756686.06,3.21,menengah
42b74597,usr-0002,kesehatan,atm,10,85900.59,0.1702,712803.1,0.52,menengah
128eb2e1,usr-0001,makanan,web,10,121553.92,0.092,1103709.59,4.15,tinggi
8730540f,usr-0051,olahraga,mobile,14,1203382.6,0.0272,16389108.31,1.11,tinggi
f92b476f,usr-0013,otomotif,mobile,19,993880.92,0.0714,17535438.62,0.57,tinggi
0a8cf1b9,usr-0096,elektronik,web,11,1032447.44,0.1575,9568206.65,1.1,tinggi
59f983c4,usr-0161,olahraga,atm,10,2056577.15,0.2413,15603250.84,0.56,tinggi
ce0336c8,usr-0172,olahraga,teller,17,594664.85,0.0783,9317744.07,7.53,tinggi
6f6b935e,usr-0016,otomotif,mobile,7,2982264.7,0.0245,20364394.5,3.23,tinggi
5f4dd117,usr-0006,otomotif,web,19,2838487.75,0.056,50911116.28,1.01,tinggi
c37db124,usr-0041,fashion,mobile,2,155128.58,0.1575,261391.66,0.11,menengah
78140cae,usr-0045,olahraga,web,3,2139452.93,0.0163,6313739.54,5.91,tinggi
84d4708c,usr-0044,kesehatan,mobile,11,278420.9,0.1734,2531569.88,0.41,tinggi
c8479e7d,usr-0008,olahraga,web,9,2311226.97,0.2453,15698546.95,1.07,tinggi
79cd272f,usr-0001,kesehatan,atm,5,385941.09,0.0627,1808712.92,1.69,tinggi
203a579e,usr-0004,otomotif,web,8,2357467.43,0.0621,17688549.62,2.43,tinggi
98a3a092,usr-0002,makanan,web,15,141077.64,0.0538,2002314.94,9.18,tinggi
55a9e10d,usr-0002,makanan,web,9,146318.68,0.0598,1238119.41,4.09,tinggi
03f2d562,usr-0154,olahraga,teller,2,1149043.8,0.2361,1755509.12,6.74,tinggi
385289c7,usr-0001,makanan,mobile,16,82783.78,0.1829,1082282.03,1.27,tinggi
06d79079,usr-0040,kesehatan,teller,11,97834.9,0.1799,882578.42,0.22,menengah
42186c7a,usr-0167,fashion,teller,16,406201.81,0.2318,4992707.69,0.17,tinggi
c046397c,usr-0011,elektronik,web,17,1087743.66,0.1579,15571811.91,1.86,tinggi
5cdd5f7d,usr-0028,kesehatan,atm,2,154424.9,0.0648,288836.33,0.13,menengah
deb9da50,usr-0061,fashion,atm,10,500160.69,0.2439,3781714.98,0.3,tinggi
5b76b091,usr-0008,kesehatan,teller,16,374354.78,0.241,4546164.45,3.37,tinggi
a4392220,usr-0021,olahraga,web,16,2408673.46,0.2518,28834711.72,3.03,tinggi
08f5f271,usr-0102,olahraga,mobile,16,1471299.28,0.0294,22848689.3,3.71,tinggi
301f3544,usr-0076,olahraga,web,16,2334911.73,0.0098,36992473.52,0.78,tinggi
06b8629c,usr-0098,fashion,teller,9,677899.16,0.2288,4705162.49,0.39,tinggi
eb1c4bc1,usr-0192,elektronik,teller,15,3096336.06,0.1698,38558672.96,1.9,tinggi
43f78a39,usr-0011,fashion,mobile,1,316137.3,0.0897,287779.78,0.81,menengah
23547cc0,usr-0077,fashion,atm,12,468808.19,0.165,4697458.06,0.29,tinggi
ac209775,usr-0040,otomotif,atm,18,2549465.84,0.1821,37533745.99,4.03,tinggi
ec79cac6,usr-0054,fashion,web,9,649009.77,0.2795,4208503.85,8.75,tinggi
129c520d,usr-0074,kesehatan,teller,2,456528.81,0.0301,885574.59,0.11,menengah
0b4109fa,usr-0077,fashion,web,8,523482.2,0.2977,2941132.39,1.36,tinggi
a9bc3790,usr-0133,olahraga,web,3,2085489.75,0.0399,6006836.13,0.22,tinggi
322b9551,usr-0010,otomotif,teller,14,1987733.92,0.1677,23161473.18,9.93,tinggi
410f9329,usr-0051,otomotif,atm,11,1349302.55,0.0791,13668299.9,1.11,tinggi
782c3f98,usr-0006,olahraga,web,3,1901317.26,0.2962,4014441.26,0.45,tinggi
f998ffbd,usr-0039,olahraga,teller,5,1755028.2,0.0601,8247755.03,0.15,tinggi
93bcb6b7,usr-0078,kesehatan,atm,18,214567.34,0.2931,2730197.75,0.65,tinggi
96eccc3d,usr-0092,kesehatan,web,6,316780.52,0.0445,1816102.72,8.16,tinggi
2d2cb2b7,usr-0015,olahraga,mobile,17,164094.4,0.1724,2308676.93,5.84,tinggi
b22b0f46,usr-0025,makanan,mobile,16,15762.61,0.0606,236918.33,0.33,menengah
ae7627f5,usr-0009,fashion,atm,4,322666.79,0.1381,1112426.03,0.78,tinggi
79338397,usr-0003,makanan,atm,8,53994.3,0.2083,341978.3,3.08,menengah
a3161f33,usr-0006,fashion,atm,18,105197.87,0.1797,1553288.63,0.27,tinggi
1e31c3fa,usr-0146,fashion,teller,15,428016.4,0.0509,6093455.48,4.98,tinggi
82f5c6c1,usr-0008,elektronik,atm,19,5162056.04,0.1758,80836765.18,4.66,tinggi
c31ee280,usr-0184,elektronik,atm,2,3006054.53,0.2109,4744155.26,0.14,tinggi
d9da5444,usr-0005,otomotif,teller,4,1582595.98,0.0453,6043617.53,4.38,tinggi
526f23af,usr-0069,kesehatan,atm,7,422244.9,0.1575,2490189.3,0.92,tinggi
fbf23271,usr-0035,olahraga,teller,12,1876350.8,0.056,21255301.86,0.17,tinggi
79f5c446,usr-0062,olahraga,atm,8,2205363.65,0.2838,12635851.57,0.13,tinggi
210b42e2,usr-0049,elektronik,atm,1,5752276.68,0.2154,4513236.28,3.35,tinggi
9d9bc053,usr-0064,fashion,atm,9,725952.25,0.2679,4783226.78,0.12,tinggi
9f114945,usr-0143,makanan,atm,5,47592.9,0.0932,215786.21,0.18,menengah
77f5ea48,usr-0033,fashion,mobile,14,390065.49,0.0854,4994554.56,0.13,tinggi
115f889b,usr-0001,elektronik,web,16,7849683.12,0.2042,99948445.23,0.88,tinggi
6e3464ce,usr-0006,makanan,atm,2,137279.19,0.219,214430.09,0.83,menengah
1ab66b82,usr-0065,olahraga,atm,18,1437463.45,0.0314,25061887.76,6.38,tinggi
9fd79889,usr-0023,olahraga,web,16,2464140.85,0.1378,33993315.85,0.56,tinggi
702f7a88,usr-0031,olahraga,mobile,3,2042926.57,0.0657,5726118.88,1.85,tinggi
aaf3df2f,usr-0039,makanan,atm,13,116385.39,0.2355,1156696.2,0.3,tinggi
c75eb4d2,usr-0012,makanan,web,8,120413.09,0.1154,852139.36,7.45,menengah
b40cccd9,usr-0086,makanan,web,17,34718.2,0.2517,441653.69,0.93,menengah
d03b05ce,usr-0069,fashion,web,2,376204.96,0.2999,526762.18,0.42,menengah
6b716412,usr-0067,fashion,mobile,16,203366.65,0.2875,2318379.81,3.74,tinggi
97b43c34,usr-0067,fashion,web,7,383531.71,0.1551,2268321.59,0.14,tinggi
469b98f5,usr-0135,olahraga,mobile,19,1048067.68,0.1181,17561526.85,7.41,tinggi
f3c381d2,usr-0039,elektronik,mobile,17,4279321.13,0.0374,70027666.84,2.5,tinggi
7fa71c86,usr-0179,fashion,web,2,741239.91,0.129,1291239.92,1.0,tinggi
1314fb4b,usr-0002,fashion,atm,14,251326.78,0.0555,3323294.01,0.24,tinggi
29d3ba0f,usr-0046,olahraga,web,6,705206.39,0.2382,3223357.37,0.3,tinggi
022f9ffc,usr-0067,olahraga,atm,17,1782977.9,0.2129,23857492.39,1.48,tinggi
e3560ec9,usr-0021,kesehatan,web,14,362373.62,0.1019,4556268.47,1.15,tinggi
fe354914,usr-0007,olahraga,teller,7,1472716.04,0.0052,10255405.42,9.07,tinggi
7e68b87f,usr-0031,fashion,mobile,3,382415.03,0.032,1110533.25,1.75,tinggi
4add456e,usr-0011,kesehatan,mobile,17,177596.84,0.2439,2282776.5,3.24,tinggi
154c097e,usr-0145,otomotif,atm,13,2834574.98,0.16,30953558.78,4.09,tinggi
123c1013,usr-0011,fashion,atm,9,76954.16,0.2894,492152.63,3.42,menengah
3e25297c,usr-0003,makanan,web,1,129212.11,0.2314,99312.43,1.67,rendah
a3f2df33,usr-0035,kesehatan,mobile,6,454078.86,0.1155,2409796.51,3.56,tinggi
72ec0b48,usr-0013,elektronik,mobile,6,1837877.71,0.207,8744622.14,0.6,tinggi
2f318956,usr-0001,otomotif,atm,6,742529.45,0.1608,3738784.29,0.39,tinggi
f58453bf,usr-0033,otomotif,mobile,9,1010086.25,0.0258,8856234.22,0.33,tinggi
f380528c,usr-0029,elektronik,teller,13,2379459.49,0.155,26138362.5,4.33,tinggi
077abf8f,usr-0003,fashion,teller,5,376932.69,0.0517,1787226.35,0.1,tinggi
3e805350,usr-0039,otomotif,teller,5,2752683.27,0.1062,12301741.53,0.59,tinggi
0ebfaff0,usr-0034,kesehatan,atm,7,271526.93,0.0262,1850890.47,0.12,tinggi
42c3fdd1,usr-0085,fashion,mobile,11,547109.78,0.1782,4945762.99,0.32,tinggi
2dcb0602,usr-0011,elektronik,mobile,20,1700095.29,0.2071,26960111.11,7.97,tinggi
1b965bd7,usr-0005,olahraga,atm,3,257104.49,0.0049,767534.03,0.86,menengah
b050fa36,usr-0169,otomotif,atm,17,452598.94,0.0598,7234069.9,4.96,tinggi
ff76558a,usr-0033,kesehatan,mobile,17,293584.34,0.1839,4073101.06,1.57,tinggi
7e24488c,usr-0001,olahraga,atm,5,1310391.2,0.2268,5065972.38,0.27,tinggi
197aeb11,usr-0103,makanan,mobile,14,113314.21,0.1287,1382229.4,8.04,tinggi
ea808efc,usr-0003,elektronik,mobile,14,387087.05,0.2074,4295272.74,0.45,tinggi
910e4b90,usr-0090,fashion,atm,19,147128.68,0.1028,2508073.18,2.15,tinggi
fb55334f,usr-0064,otomotif,web,10,1012257.18,0.1442,8662896.95,0.13,tinggi
f6c8393f,usr-0180,olahraga,web,15,2221126.92,0.1879,27056657.58,3.79,tinggi
56f1de3d,usr-0178,fashion,mobile,5,150140.86,0.2277,579768.93,0.5,menengah
9ab66201,usr-0006,otomotif,web,5,2018471.11,0.0077,10014644.41,2.8,tinggi
cd510b25,usr-0083,otomotif,web,14,2034628.44,0.2872,20303964.13,0.72,tinggi
7f2c5ab1,usr-0008,makanan,web,9,34082.43,0.1982,245945.63,9.98,menengah
c2c7243b,usr-0045,fashion,teller,13,196020.1,0.2339,1952222.98,0.41,tinggi
e5b0ad45,usr-0039,fashion,atm,3,613140.03,0.1853,1498575.55,1.17,tinggi
a2a93dcb,usr-0001,makanan,mobile,3,57822.24,0.1479,147810.99,0.28,menengah
12244ef9,usr-0001,fashion,teller,7,123164.17,0.1299,750156.01,0.35,menengah
971dffcf,usr-0001,makanan,mobile,17,142536.42,0.2706,1767423.1,7.13,tinggi
ad2ef980,usr-0002,otomotif,atm,11,818562.4,0.1847,7341113.17,5.07,tinggi
34e2d8c9,usr-0005,otomotif,web,12,2380225.0,0.0304,27694393.92,4.47,tinggi
c19c7978,usr-0144,elektronik,teller,20,2639331.8,0.1872,42904977.74,2.17,tinggi
d3b54e4e,usr-0026,olahraga,teller,12,1194614.2,0.0833,13141234.05,1.35,tinggi
f2018b72,usr-0094,elektronik,mobile,15,1835457.37,0.1798,22581632.02,3.45,tinggi
a4b327c1,usr-0111,otomotif,teller,8,2628356.4,0.2613,15532534.98,0.18,tinggi
818bad06,usr-0073,elektronik,teller,18,2401486.22,0.2498,32428709.32,2.59,tinggi
21107459,usr-0013,elektronik,teller,18,2245262.07,0.2039,32174156.41,1.22,tinggi
d34f72dd,usr-0122,olahraga,web,3,1823621.57,0.1175,4828038.11,0.29,tinggi
9be88560,usr-0075,olahraga,atm,7,2279080.74,0.2845,11414775.89,4.3,tinggi
d8133c58,usr-0075,elektronik,mobile,13,3626528.65,0.0458,44985637.29,3.72,tinggi
cbd128f8,usr-0141,otomotif,atm,2,1521111.29,0.0624,2852387.89,0.12,tinggi
4289b03b,usr-0039,kesehatan,teller,7,42893.17,0.0654,280615.7,1.58,menengah
93544949,usr-0028,makanan,web,15,135904.61,0.255,1518734.02,7.93,tinggi
8cac0eb2,usr-0135,makanan,web,11,37028.32,0.2666,298722.27,0.77,menengah
563a8456,usr-0019,elektronik,web,3,441806.46,0.0023,1322370.92,0.54,tinggi
10cec1cc,usr-0100,makanan,teller,3,121044.89,0.0781,334773.85,0.47,menengah
fe1ff0cf,usr-0001,makanan,mobile,18,97485.85,0.0356,1692276.37,1.49,tinggi
acfe3703,usr-0001,makanan,web,8,136810.62,0.2241,849210.88,2.32,menengah
95441a5b,usr-0028,elektronik,web,18,5347744.24,0.1172,84977795.07,0.49,tinggi
13d11a48,usr-0001,otomotif,atm,4,1964566.29,0.0534,7438633.8,0.87,tinggi
fe412ce2,usr-0185,makanan,teller,8,100906.39,0.0105,798774.98,3.93,menengah
8bfe6675,usr-0001,otomotif,mobile,19,2148898.21,0.2923,28894730.0,2.55,tinggi
584db518,usr-0068,kesehatan,mobile,4,215987.99,0.2002,690988.78,1.34,menengah
d71fcd1c,usr-0005,otomotif,atm,4,1066059.99,0.1822,3487295.44,0.41,tinggi
7732e796,usr-0179,kesehatan,atm,2,105651.43,0.0986,190468.4,3.82,menengah
3b3f48b9,usr-0012,elektronik,atm,19,1212690.97,0.0871,21034246.14,0.12,tinggi
669a96c1,usr-0001,kesehatan,mobile,2,180487.0,0.1256,315635.67,1.03,menengah
697a376c,usr-0001,kesehatan,web,3,282196.37,0.2488,635957.74,2.56,menengah
127d6e29,usr-0032,kesehatan,web,1,367578.4,0.0074,364858.32,1.68,menengah
240d49b5,usr-0191,otomotif,mobile,6,2062468.34,0.1878,10050820.71,4.53,tinggi
1d27219f,usr-0187,fashion,mobile,11,310295.83,0.1483,2907068.54,0.68,tinggi
b4af18e2,usr-0009,olahraga,mobile,14,921543.1,0.2336,9887788.85,3.97,tinggi
e51e2a8f,usr-0022,fashion,mobile,5,470376.06,0.1479,2004037.2,0.88,tinggi
d96ab98d,usr-0002,olahraga,teller,13,2368828.74,0.1125,27330361.59,1.47,tinggi
dcd73299,usr-0027,elektronik,web,10,418324.47,0.2252,3241177.99,2.24,tinggi
88d5f02b,usr-0040,otomotif,web,11,654289.17,0.1864,5855626.36,0.33,tinggi
692988b4,usr-0005,otomotif,web,9,2862554.24,0.2949,18165482.95,0.48,tinggi
d613fe09,usr-0042,otomotif,atm,1,2816907.97,0.226,2180286.77,0.85,tinggi
508f1b10,usr-0140,otomotif,atm,17,162899.84,0.1806,2269162.19,1.4,tinggi
b935411c,usr-0001,makanan,atm,7,24323.18,0.1839,138951.03,2.91,menengah
b3bb7a3c,usr-0004,otomotif,mobile,18,2580202.52,0.2655,34112857.52,8.26,tinggi
492a6906,usr-0004,makanan,mobile,16,20069.38,0.1286,279815.32,2.29,menengah
9af9ca41,usr-0002,olahraga,web,4,1889078.55,0.1704,6268718.26,1.85,tinggi
e7f1d475,usr-0003,makanan,web,13,47335.95,0.1183,542569.39,1.53,menengah
76a1dd50,usr-0045,fashion,web,14,286628.46,0.016,3948593.66,4.34,tinggi
a0a2155a,usr-0002,olahraga,teller,18,1185071.98,0.064,19966092.72,1.69,tinggi
9cc11176,usr-0074,elektronik,mobile,1,4509270.62,0.0453,4305000.66,0.21,tinggi
62882661,usr-0133,elektronik,teller,18,6870461.42,0.2547,92169988.13,0.34,tinggi
b7a3e05e,usr-0154,elektronik,mobile,2,7743669.62,0.2761,11211284.88,0.26,tinggi
2167878c,usr-0052,makanan,atm,20,70712.59,0.2509,1059416.02,0.67,tinggi
f3ff343e,usr-0003,elektronik,mobile,8,3148831.2,0.1922,20349006.75,8.96,tinggi
81e8a891,usr-0001,otomotif,atm,10,2787139.36,0.2538,20797633.9,4.65,tinggi
25f4ecc0,usr-0005,elektronik,web,13,2719800.51,0.1661,29484541.39,0.26,tinggi
1064e713,usr-0175,makanan,mobile,5,22521.9,0.0085,111652.32,0.14,menengah
a97cc52f,usr-0176,olahraga,teller,16,1277958.2,0.1514,17351605.26,4.82,tinggi
840ccced,usr-0012,makanan,mobile,7,56036.9,0.1092,349423.69,1.88,menengah
85b4d673,usr-0009,kesehatan,mobile,3,25819.25,0.2711,56458.95,0.14,rendah
95ec0156,usr-0025,fashion,teller,10,159354.46,0.1452,1362161.92,3.17,tinggi
072e365a,usr-0007,kesehatan,teller,15,143150.58,0.1321,1863605.83,3.59,tinggi
2fcb2a1b,usr-0187,makanan,web,5,124933.24,0.0607,586748.96,6.68,menengah
7defffe9,usr-0004,fashion,atm,8,214991.73,0.0507,1632733.19,4.72,tinggi
9c39b586,usr-0011,elektronik,mobile,6,2811840.02,0.0701,15688380.21,0.41,tinggi
c9c2d0e1,usr-0016,makanan,mobile,9,94934.57,0.2615,630982.62,0.23,menengah
1a927514,usr-0002,fashion,teller,9,596547.68,0.1266,4689222.69,1.19,tinggi
4e54fb9e,usr-0012,otomotif,web,14,1912374.96,0.2965,18834980.98,1.88,tinggi
f9ddaa2d,usr-0119,elektronik,atm,15,3573809.07,0.2533,40028448.49,0.7,tinggi
0ac2eebb,usr-0002,elektronik,teller,11,2258002.13,0.0594,23362644.84,2.64,tinggi
2504c248,usr-0037,makanan,web,16,132853.77,0.1534,1799584.03,0.16,tinggi
fe8b4e46,usr-0014,elektronik,atm,8,2599112.08,0.02,20377038.71,0.3,tinggi
006881b6,usr-0003,fashion,mobile,1,100025.49,0.2699,73028.61,0.24,rendah
f70d97ac,usr-0001,elektronik,teller,12,815505.66,0.184,7985431.42,0.17,tinggi
896e77d4,usr-0006,otomotif,atm,7,2770538.89,0.2106,15309443.8,4.49,tinggi
ec339dc8,usr-0001,olahraga,mobile,5,1890409.19,0.2454,7132513.87,3.66,tinggi
628e9107,usr-0012,makanan,atm,16,83355.92,0.1448,1140575.72,7.07,tinggi
967cb977,usr-0099,fashion,mobile,18,54143.13,0.0705,905868.71,0.99,menengah
22d043a4,usr-0068,fashion,web,17,86732.34,0.2842,1055411.15,5.07,tinggi
e704863f,usr-0167,otomotif,mobile,12,1497001.13,0.1291,15644859.41,8.24,tinggi
632a6f77,usr-0016,olahraga,atm,16,2031914.93,0.236,24838128.1,7.18,tinggi
d406d430,usr-0065,elektronik,atm,14,418338.35,0.0525,5549258.21,0.3,tinggi
c1d63865,usr-0054,otomotif,mobile,5,2765335.52,0.2147,10858089.92,2.5,tinggi
f9dc8b71,usr-0004,makanan,mobile,8,102102.51,0.2417,619394.67,2.0,menengah
055bdabd,usr-0007,olahraga,teller,17,2496985.98,0.2156,33296808.65,5.07,tinggi
78994663,usr-0028,elektronik,web,2,2771675.96,0.0932,5026711.52,2.19,tinggi
916d88a5,usr-0094,olahraga,web,5,2389354.79,0.1955,9611179.64,0.19,tinggi
9c525f68,usr-0019,elektronik,mobile,8,2506427.94,0.2386,15267153.87,6.32,tinggi
d0dd2334,usr-0004,makanan,web,9,81370.61,0.1348,633616.67,1.26,menengah
adda668e,usr-0196,makanan,web,19,30311.19,0.0976,519703.54,0.29,menengah
dcfc805d,usr-0002,otomotif,mobile,7,952976.42,0.155,5636855.52,7.1,tinggi
99dc4c15,usr-0172,makanan,mobile,12,20644.04,0.1675,206233.96,0.17,menengah
39275b07,usr-0099,fashion,atm,16,503704.43,0.2769,5827658.77,0.68,tinggi
2d2f62b2,usr-0111,makanan,teller,13,144292.2,0.2355,1434048.03,0.15,tinggi
ea68dce6,usr-0093,olahraga,mobile,8,2382550.06,0.1236,16704534.98,7.95,tinggi
770399d0,usr-0004,otomotif,atm,15,2942572.97,0.2332,33845474.3,4.21,tinggi
5b06acc8,usr-0046,makanan,teller,8,75724.39,0.1495,515228.75,3.02,menengah
