id_transaksi,id_pelanggan,kategori,channel,kota,kuantitas,harga_satuan,diskon,total_nilai,tahun,bulan,tanggal,tanggal_transaksi
8d7eecb6,usr-0094,makanan,atm,Makassar,16,47009.32,0.1275,656229.6,2024,10,2024-10-22,2024-10-22
f47adaf9,usr-0153,fashion,teller,Makassar,19,272078.31,0.1614,4335217.63,2024,9,2024-09-03,2024-09-03
36071a1e,usr-0041,otomotif,atm,Balikpapan,18,970579.52,0.1275,15242268.13,2024,6,2024-06-05,2024-06-05
4087400f,usr-0004,elektronik,mobile,Denpasar,14,4681188.59,0.0542,61985102.44,2024,10,2024-10-02,2024-10-02
99449303,usr-0082,kesehatan,teller,Jakarta,15,221312.99,0.2795,2391709.71,2024,1,2024-01-06,2024-01-06
51c5f13c,usr-0001,kesehatan,web,Makassar,17,413398.35,0.1005,6321386.51,2024,10,2024-10-09,2024-10-09
626d1327,usr-0005,elektronik,teller,Palembang,8,5779101.4,0.1441,39571437.23,2024,8,2024-08-14,2024-08-14
1919f2ca,usr-0134,otomotif,mobile,Surabaya,5,2692116.54,0.2665,9873590.34,2024,5,2024-05-02,2024-05-02
b131879f,usr-0022,makanan,web,Palembang,7,45365.5,0.2079,251527.79,2024,4,2024-04-26,2024-04-26
438a9613,usr-0032,kesehatan,teller,Yogyakarta,5,440460.62,0.0876,2009470.67,2024,12,2024-12-27,2024-12-27
94cbfdd0,usr-0287,fashion,web,Denpasar,13,448489.11,0.1397,5015882.2,2024,8,2024-08-06,2024-08-06
7c345afb,usr-0006,otomotif,teller,Yogyakarta,13,1398805.38,0.0152,17908887.82,2024,8,2024-08-13,2024-08-13
4f1e7411,usr-0001,kesehatan,mobile,Makassar,15,410901.73,0.224,4782896.31,2024,9,2024-09-11,2024-09-11
594da997,usr-0002,elektronik,teller,Denpasar,8,904256.34,0.102,6496145.53,2024,12,2024-12-11,2024-12-11
59ff67d9,usr-0006,makanan,web,Yogyakarta,6,83415.03,0.0173,491808.21,2024,1,2024-01-08,2024-01-08
8d3239d6,usr-0101,olahraga,web,Denpasar,12,1270883.07,0.2225,11856865.66,2024,1,2024-01-09,2024-01-09
169ac3be,usr-0125,fashion,atm,Bandung,16,330441.3,0.0395,5077986.28,2024,7,2024-07-05,2024-07-05
37a48640,usr-0047,olahraga,atm,Palembang,16,1974514.58,0.0262,30763341.45,2024,10,2024-10-02,2024-10-02
5876a8cd,usr-0007,fashion,teller,Denpasar,13,622439.5,0.137,6983424.99,2024,6,2024-06-24,2024-06-24
681d47e8,usr-0037,olahraga,atm,Semarang,19,2371353.81,0.2774,32559416.43,2024,11,2024-11-28,2024-11-28
640ed6fc,usr-0001,elektronik,web,Makassar,14,4470729.38,0.2491,47000929.64,2024,4,2024-04-19,2024-04-19
748ec90b,usr-0082,kesehatan,atm,Jakarta,11,127002.47,0.1672,1163456.82,2024,7,2024-07-19,2024-07-19
6dd22ffb,usr-0060,kesehatan,web,Makassar,10,226269.45,0.2781,1633455.54,2024,12,2024-12-23,2024-12-23
b7b4bf5d,usr-0001,fashion,teller,Makassar,20,58144.33,0.2648,854992.05,2024,10,2024-10-19,2024-10-19
be22db28,usr-0149,olahraga,web,Jakarta,1,862215.6,0.2494,647212.14,2024,3,2024-03-30,2024-03-30
c2932b57,usr-0119,kesehatan,teller,Denpasar,18,306344.7,0.2275,4259514.58,2024,12,2024-12-03,2024-12-03
91dcda83,usr-0010,kesehatan,teller,Surabaya,10,195807.0,0.2859,1398279.54,2024,12,2024-12-07,2024-12-07
7efe0606,usr-0066,olahraga,web,Makassar,8,509051.33,0.0316,3943573.32,2024,4,2024-04-19,2024-04-19
2e6a2803,usr-0056,fashion,atm,Palembang,20,515871.9,0.17,8563129.56,2024,9,2024-09-04,2024-09-04
c4dafe95,usr-0003,otomotif,atm,Palembang,7,2194241.67,0.2834,11006447.3,2024,11,2024-11-01,2024-11-01
cf6230ff,usr-0004,olahraga,mobile,Denpasar,10,1761668.74,0.285,12596405.47,2024,2,2024-02-11,2024-02-11
5ad4ffb5,usr-0083,kesehatan,web,Balikpapan,11,320308.9,0.0599,3312268.93,2024,4,2024-04-04,2024-04-04
d2885075,usr-0235,otomotif,atm,Balikpapan,10,1886937.72,0.0598,17740988.02,2024,12,2024-12-24,2024-12-24
2091af20,usr-0049,olahraga,web,Medan,8,2260489.6,0.1105,16085557.4,2024,6,2024-06-17,2024-06-17
81f7588a,usr-0047,elektronik,atm,Palembang,8,1036561.53,0.0507,7872432.07,2024,4,2024-04-23,2024-04-23
840e9963,usr-0070,fashion,mobile,Yogyakarta,3,771451.63,0.0774,2135206.0,2024,2,2024-02-08,2024-02-08
d63bd4d5,usr-0023,olahraga,web,Palembang,10,2486498.68,0.1501,21133240.81,2024,9,2024-09-17,2024-09-17
1baf99ef,usr-0001,olahraga,mobile,Makassar,1,2218433.6,0.2717,1615652.04,2024,7,2024-07-21,2024-07-21
aa2b9df0,usr-0018,otomotif,teller,Jakarta,3,987861.32,0.0401,2844707.39,2024,3,2024-03-16,2024-03-16
58b30edd,usr-0207,elektronik,web,Yogyakarta,17,5731625.53,0.2362,74420967.8,2024,3,2024-03-26,2024-03-26
f1ed62c2,usr-0142,makanan,mobile,Medan,19,49044.07,0.2062,739709.31,2024,4,2024-04-07,2024-04-07
f5a8a3f7,usr-0230,olahraga,teller,Denpasar,13,472116.5,0.027,5971599.42,2024,8,2024-08-18,2024-08-18
51e750fa,usr-0003,elektronik,teller,Palembang,15,4389172.56,0.258,48851804.46,2024,10,2024-10-22,2024-10-22
56ef657c,usr-0034,elektronik,web,Jakarta,20,451499.77,0.0751,8351708.08,2024,8,2024-08-17,2024-08-17
efca3378,usr-0051,olahraga,atm,Palembang,4,1666072.03,0.1843,5436264.83,2024,10,2024-10-03,2024-10-03
8e9a3bfd,usr-0005,elektronik,atm,Palembang,12,735273.97,0.1136,7820832.82,2024,3,2024-03-17,2024-03-17
ec81a1ca,usr-0004,fashion,atm,Denpasar,16,623572.51,0.1562,8419172.03,2024,7,2024-07-01,2024-07-01
e9576231,usr-0129,elektronik,teller,Denpasar,16,1377216.56,0.1166,19465384.53,2024,11,2024-11-19,2024-11-19
014df205,usr-0079,olahraga,mobile,Semarang,10,1206681.79,0.2726,8776832.7,2024,4,2024-04-23,2024-04-23
b2c296f7,usr-0070,elektronik,web,Yogyakarta,14,4823688.74,0.0922,61302697.88,2024,11,2024-11-02,2024-11-02
e33934aa,usr-0007,elektronik,atm,Denpasar,6,4497731.86,0.1285,23518876.28,2024,6,2024-06-28,2024-06-28
9a53bb51,usr-0034,olahraga,teller,Jakarta,7,851739.37,0.0819,5473884.97,2024,1,2024-01-09,2024-01-09
fef976ae,usr-0001,otomotif,web,Makassar,4,968834.93,0.1101,3448654.1,2024,4,2024-04-13,2024-04-13
735ae970,usr-0002,olahraga,teller,Denpasar,9,2372280.12,0.0645,19972568.07,2024,9,2024-09-23,2024-09-23
026a6581,usr-0036,kesehatan,teller,Jakarta,5,141210.14,0.299,494930.73,2024,1,2024-01-25,2024-01-25
e9955d50,usr-0010,kesehatan,mobile,Surabaya,7,495647.66,0.1363,2996710.48,2024,5,2024-05-04,2024-05-04
f51b5b87,usr-0265,makanan,mobile,Makassar,7,145491.45,0.0693,947904.26,2024,4,2024-04-22,2024-04-22
f1f1bbb0,usr-0028,olahraga,web,Bandung,6,851193.62,0.0464,4870034.9,2024,4,2024-04-03,2024-04-03
56ceb7f7,usr-0001,elektronik,atm,Makassar,7,388520.75,0.1002,2447057.99,2024,2,2024-02-15,2024-02-15
ef82e96f,usr-0001,elektronik,web,Makassar,17,7387123.8,0.1964,100920801.9,2024,1,2024-01-11,2024-01-11
2659137c,usr-0100,fashion,web,Makassar,16,654765.93,0.2781,7563244.57,2024,7,2024-07-23,2024-07-23
d0009504,usr-0003,elektronik,atm,Palembang,15,466058.09,0.2981,4906704.42,2024,12,2024-12-09,2024-12-09
d223929c,usr-0004,otomotif,atm,Denpasar,3,411179.02,0.1417,1058757.04,2024,4,2024-04-12,2024-04-12
232a3f5c,usr-0021,olahraga,teller,Bandung,15,2029056.6,0.0827,27917753.53,2024,10,2024-10-18,2024-10-18
a179f167,usr-0007,makanan,atm,Denpasar,7,149857.25,0.2678,768074.4,2024,2,2024-02-21,2024-02-21
094dde81,usr-0060,makanan,web,Makassar,10,115663.7,0.1776,951178.51,2024,6,2024-06-30,2024-06-30
cdcfe893,usr-0030,olahraga,web,Yogyakarta,13,957541.11,0.1716,10311923.72,2024,10,2024-10-21,2024-10-21
2bd1aa7a,usr-0002,elektronik,teller,Denpasar,13,1779028.72,0.2774,16710785.56,2024,4,2024-04-14,2024-04-14
8bf148e6,usr-0130,olahraga,atm,Makassar,13,1327165.87,0.1842,14075953.12,2024,12,2024-12-03,2024-12-03
0c09ba98,usr-0021,kesehatan,teller,Bandung,1,252095.27,0.2473,189755.3,2024,12,2024-12-19,2024-12-19
9e460a98,usr-0059,elektronik,atm,Medan,20,975045.66,0.2251,15111373.76,2024,10,2024-10-09,2024-10-09
c1ddfd3e,usr-0001,olahraga,web,Makassar,17,1156238.57,0.2577,14589964.24,2024,5,2024-05-02,2024-05-02
3dd736bc,usr-0063,makanan,mobile,Jakarta,5,114952.72,0.1424,492901.06,2024,5,2024-05-19,2024-05-19
de6a3ca7,usr-0008,kesehatan,web,Balikpapan,16,49831.8,0.2755,577616.68,2024,11,2024-11-22,2024-11-22
ca4a6952,usr-0032,kesehatan,mobile,Yogyakarta,18,44276.06,0.1813,652496.71,2024,5,2024-05-05,2024-05-05
b6ba6cc0,usr-0009,kesehatan,atm,Palembang,19,379305.18,0.1554,6087123.23,2024,2,2024-02-18,2024-02-18
7c03827c,usr-0296,elektronik,teller,Palembang,20,2493373.91,0.052,47274271.14,2024,3,2024-03-08,2024-03-08
b76eede0,usr-0005,makanan,web,Palembang,12,25450.17,0.0118,301806.65,2024,3,2024-03-06,2024-03-06
a1e88838,usr-0218,makanan,teller,Denpasar,3,43761.64,0.1728,108597.12,2024,5,2024-05-25,2024-05-25
ca384873,usr-0222,fashion,teller,Balikpapan,18,645010.36,0.1285,10118162.93,2024,10,2024-10-30,2024-10-30
e6ff3070,usr-0021,fashion,teller,Bandung,1,281121.22,0.1047,251690.56,2024,8,2024-08-23,2024-08-23
c3601e03,usr-0010,olahraga,teller,Surabaya,10,606357.86,0.013,5984644.36,2024,6,2024-06-25,2024-06-25
f27efc2f,usr-0016,otomotif,web,Yogyakarta,13,798729.53,0.1418,8911512.44,2024,4,2024-04-15,2024-04-15
ed793f2b,usr-0289,otomotif,web,Palembang,6,2243183.69,0.0093,13333456.91,2024,5,2024-05-08,2024-05-08
80d7f72c,usr-0061,elektronik,mobile,Surabaya,18,2730926.39,0.0066,48832886.75,2024,2,2024-02-17,2024-02-17
fd8b4325,usr-0042,olahraga,web,Makassar,16,1765344.07,0.1335,24475081.51,2024,3,2024-03-26,2024-03-26
dd0e5209,usr-0001,kesehatan,mobile,Makassar,15,126056.47,0.2921,1338438.26,2024,6,2024-06-20,2024-06-20
74c507f4,usr-0169,fashion,atm,Denpasar,7,600831.48,0.279,3032273.81,2024,5,2024-05-26,2024-05-26
e185c890,usr-0001,olahraga,atm,Makassar,12,2475165.96,0.0988,26767936.58,2024,5,2024-05-26,2024-05-26
03452591,usr-0001,makanan,teller,Makassar,11,146123.6,0.2882,1144054.3,2024,12,2024-12-28,2024-12-28
2808847d,usr-0008,fashion,mobile,Balikpapan,12,711981.99,0.0167,8401127.95,2024,4,2024-04-08,2024-04-08
a46e97d9,usr-0029,otomotif,atm,Semarang,12,2102568.96,0.0223,24668105.26,2024,6,2024-06-06,2024-06-06
39f5e7ef,usr-0203,fashion,teller,Makassar,9,180528.36,0.1599,1364927.4,2024,12,2024-12-07,2024-12-07
a640fd50,usr-0133,otomotif,atm,Makassar,2,2779769.0,0.0446,5311663.96,2024,10,2024-10-31,2024-10-31
5a0de5ce,usr-0004,otomotif,web,Denpasar,5,2429993.65,0.191,9828745.52,2024,8,2024-08-21,2024-08-21
ca60559b,usr-0015,olahraga,web,Semarang,4,317985.42,0.014,1254195.46,2024,1,2024-01-03,2024-01-03
01c17e3f,usr-0128,elektronik,atm,Bandung,13,2137832.6,0.2804,19998753.29,2024,1,2024-01-12,2024-01-12
9f8b2c03,usr-0038,makanan,web,Bandung,16,104413.49,0.1554,1410970.06,2024,10,2024-10-08,2024-10-08
fc1505bd,usr-0003,makanan,mobile,Palembang,16,54470.86,0.2917,617292.78,2024,10,2024-10-12,2024-10-12
a414a35a,usr-0018,elektronik,web,Jakarta,19,3227440.85,0.1411,52667714.81,2024,1,2024-01-07,2024-01-07
54efb6b0,usr-0063,kesehatan,web,Jakarta,16,249730.47,0.1606,3353946.3,2024,8,2024-08-27,2024-08-27
d45c9854,usr-0273,otomotif,teller,Surabaya,14,2384620.62,0.0057,33195261.22,2024,8,2024-08-16,2024-08-16
6f697edc,usr-0075,elektronik,mobile,Jakarta,12,2316292.01,0.1365,24002064.44,2024,3,2024-03-15,2024-03-15
376dcc72,usr-0001,elektronik,teller,Makassar,10,4569554.27,0.1208,40177291.27,2024,3,2024-03-20,2024-03-20
6d75925f,usr-0092,fashion,atm,Semarang,17,362998.57,0.161,5177207.92,2024,10,2024-10-16,2024-10-16
d9c6bd2b,usr-0006,makanan,atm,Yogyakarta,10,98176.62,0.0451,937463.89,2024,10,2024-10-25,2024-10-25
78d3a544,usr-0179,fashion,web,Palembang,13,502809.98,0.2445,4938489.18,2024,11,2024-11-20,2024-11-20
999be96d,usr-0016,elektronik,atm,Yogyakarta,13,260458.79,0.1261,2959056.55,2024,6,2024-06-17,2024-06-17
0f389ae2,usr-0004,kesehatan,mobile,Denpasar,13,458699.65,0.2845,4266567.24,2024,10,2024-10-28,2024-10-28
efd9187d,usr-0027,fashion,mobile,Medan,18,224333.01,0.172,3343470.8,2024,1,2024-01-11,2024-01-11
29518729,usr-0007,makanan,web,Denpasar,6,75476.15,0.0405,434494.72,2024,11,2024-11-17,2024-11-17
6f68fa2b,usr-0006,olahraga,atm,Yogyakarta,13,1702019.17,0.2719,16109151.35,2024,8,2024-08-14,2024-08-14
6e6fbac4,usr-0048,kesehatan,atm,Balikpapan,5,46241.08,0.1514,196194.92,2024,10,2024-10-26,2024-10-26
7e12aaec,usr-0121,olahraga,mobile,Palembang,6,1613435.55,0.0454,9241025.14,2024,3,2024-03-30,2024-03-30
96d5cace,usr-0160,olahraga,web,Makassar,17,2017797.83,0.0838,31428176.51,2024,6,2024-06-05,2024-06-05
673a85c0,usr-0018,elektronik,atm,Jakarta,7,360788.91,0.1983,2024616.54,2024,10,2024-10-07,2024-10-07
a6231799,usr-0001,olahraga,teller,Makassar,12,1810519.52,0.0313,21046636.38,2024,11,2024-11-06,2024-11-06
1126dc07,usr-0030,otomotif,mobile,Yogyakarta,7,1775256.52,0.0501,11804786.71,2024,12,2024-12-09,2024-12-09
d7834a04,usr-0022,fashion,teller,Palembang,2,254630.66,0.1927,411109.23,2024,8,2024-08-27,2024-08-27
89780c04,usr-0004,olahraga,mobile,Denpasar,2,1812593.34,0.069,3374961.69,2024,8,2024-08-26,2024-08-26
0f2c9c35,usr-0204,kesehatan,mobile,Bandung,18,158554.32,0.162,2391763.1,2024,11,2024-11-03,2024-11-03
59a1803b,usr-0274,elektronik,web,Surabaya,16,369582.39,0.2934,4178129.75,2024,6,2024-06-29,2024-06-29
48d6aa7b,usr-0001,fashion,teller,Makassar,11,110767.75,0.2951,858869.55,2024,5,2024-05-16,2024-05-16
5563494b,usr-0136,fashion,mobile,Yogyakarta,11,317348.15,0.0021,3483462.99,2024,3,2024-03-26,2024-03-26
d3309a1a,usr-0070,kesehatan,mobile,Yogyakarta,7,273680.05,0.0871,1748850.62,2024,10,2024-10-31,2024-10-31
7df9cc45,usr-0007,olahraga,atm,Denpasar,3,2189150.74,0.1123,5829830.0,2024,1,2024-01-24,2024-01-24
b0ed59eb,usr-0066,kesehatan,teller,Makassar,4,357776.46,0.203,1140653.95,2024,6,2024-06-06,2024-06-06
0ff942b2,usr-0002,fashion,mobile,Denpasar,2,605747.33,0.0696,1127219.45,2024,2,2024-02-10,2024-02-10
288983c5,usr-0001,fashion,web,Makassar,15,192186.24,0.1575,2428877.38,2024,1,2024-01-23,2024-01-23
553ddb2f,usr-0294,elektronik,web,Semarang,9,7796573.58,0.2151,55079178.34,2024,7,2024-07-07,2024-07-07
3b67f86c,usr-0066,kesehatan,atm,Makassar,10,231562.12,0.0575,2182467.33,2024,2,2024-02-20,2024-02-20
bc1063c2,usr-0007,kesehatan,mobile,Denpasar,17,43782.84,0.1387,641040.45,2024,12,2024-12-17,2024-12-17
8b3749da,usr-0025,kesehatan,teller,Denpasar,17,224475.54,0.2852,2727892.22,2024,4,2024-04-19,2024-04-19
66831c2e,usr-0250,fashion,mobile,Medan,13,751706.52,0.1727,8084383.36,2024,8,2024-08-30,2024-08-30
e063d366,usr-0023,elektronik,mobile,Palembang,6,263800.85,0.0109,1565574.91,2024,9,2024-09-22,2024-09-22
6859e0e3,usr-0208,elektronik,atm,Surabaya,6,6325433.02,0.1872,30848999.28,2024,2,2024-02-21,2024-02-21
b638123f,usr-0183,otomotif,mobile,Denpasar,12,1984621.97,0.2782,17189268.32,2024,7,2024-07-04,2024-07-04
a7793178,usr-0013,makanan,teller,Semarang,15,114681.37,0.2894,1222326.33,2024,8,2024-08-25,2024-08-25
ba265f13,usr-0088,elektronik,web,Balikpapan,17,3189604.36,0.1842,44236478.8,2024,10,2024-10-23,2024-10-23
92d96340,usr-0075,otomotif,atm,Jakarta,2,2187033.55,0.2297,3369205.32,2024,10,2024-10-15,2024-10-15
6ab95ef6,usr-0123,olahraga,teller,Balikpapan,8,2462051.94,0.0395,18918279.4,2024,7,2024-07-13,2024-07-13
80cebde8,usr-0015,fashion,mobile,Semarang,15,94333.01,0.2351,1082316.7,2024,6,2024-06-15,2024-06-15
381f8c80,usr-0001,elektronik,web,Makassar,19,2149632.09,0.1256,35712158.09,2024,10,2024-10-19,2024-10-19
d3d75cc1,usr-0003,elektronik,mobile,Palembang,3,6485664.52,0.2907,13800452.83,2024,7,2024-07-08,2024-07-08
6f78dc95,usr-0060,elektronik,web,Makassar,9,971866.29,0.1464,7465903.09,2024,3,2024-03-11,2024-03-11
6f5a1641,usr-0125,kesehatan,mobile,Bandung,11,46618.48,0.1052,458867.31,2024,2,2024-02-28,2024-02-28
9ad46e14,usr-0115,otomotif,atm,Medan,10,1253821.58,0.0161,12336111.72,2024,12,2024-12-24,2024-12-24
9a7f58c8,usr-0051,fashion,mobile,Palembang,9,330025.03,0.2218,2311525.55,2024,8,2024-08-31,2024-08-31
df54e132,usr-0001,olahraga,atm,Makassar,17,2088137.3,0.0435,33955770.76,2024,5,2024-05-09,2024-05-09
e8df1814,usr-0001,olahraga,mobile,Makassar,12,2293611.09,0.2541,20530975.36,2024,2,2024-02-06,2024-02-06
f10071e3,usr-0129,kesehatan,mobile,Denpasar,11,47083.93,0.0682,482614.82,2024,7,2024-07-14,2024-07-14
4294243a,usr-0043,otomotif,atm,Medan,9,1918075.55,0.0381,16604899.34,2024,8,2024-08-27,2024-08-27
aeba5ad5,usr-0129,fashion,mobile,Denpasar,1,263646.32,0.1481,224610.0,2024,6,2024-06-06,2024-06-06
5be62ab7,usr-0003,makanan,atm,Palembang,2,69488.94,0.0566,131115.83,2024,4,2024-04-29,2024-04-29
d4d2e6db,usr-0019,kesehatan,mobile,Denpasar,18,47572.62,0.1979,686805.41,2024,12,2024-12-05,2024-12-05
59a99c55,usr-0223,elektronik,web,Makassar,14,4813421.21,0.2023,53753336.5,2024,9,2024-09-21,2024-09-21
c2adbc2a,usr-0003,makanan,teller,Palembang,18,123322.45,0.0313,2150337.96,2024,7,2024-07-13,2024-07-13
3e628740,usr-0001,otomotif,mobile,Makassar,19,1468305.15,0.0403,26774433.79,2024,10,2024-10-12,2024-10-12
c5a2aa38,usr-0072,fashion,teller,Denpasar,1,195323.06,0.0783,180034.74,2024,2,2024-02-27,2024-02-27
dc00254b,usr-0054,olahraga,atm,Medan,18,1998364.01,0.2972,25279307.4,2024,2,2024-02-21,2024-02-21
8ae9ba40,usr-0252,olahraga,teller,Denpasar,19,359705.92,0.1227,5995734.24,2024,12,2024-12-13,2024-12-13
f7ae338b,usr-0212,otomotif,atm,Balikpapan,13,406077.17,0.2416,4003713.56,2024,3,2024-03-04,2024-03-04
3c3284a0,usr-0112,makanan,teller,Denpasar,18,27128.55,0.1002,439384.95,2024,5,2024-05-17,2024-05-17
bbdf2409,usr-0001,otomotif,web,Makassar,12,2536422.72,0.2106,24025895.56,2024,2,2024-02-25,2024-02-25
183aaf89,usr-0029,kesehatan,mobile,Semarang,10,461415.66,0.0965,4169119.45,2024,4,2024-04-23,2024-04-23
a12d5635,usr-0204,otomotif,web,Bandung,5,1194566.98,0.1737,4935255.33,2024,9,2024-09-21,2024-09-21
a765fad4,usr-0022,makanan,atm,Palembang,20,66484.17,0.1504,1129756.8,2024,12,2024-12-05,2024-12-05
49d5b4b0,usr-0262,kesehatan,atm,Medan,18,485610.03,0.1575,7364472.78,2024,8,2024-08-17,2024-08-17
c2481f8a,usr-0072,kesehatan,teller,Denpasar,16,486501.86,0.1845,6347644.14,2024,8,2024-08-12,2024-08-12
26f40e42,usr-0002,olahraga,mobile,Denpasar,4,1236220.08,0.2025,3943783.05,2024,5,2024-05-26,2024-05-26
5149c1c4,usr-0034,elektronik,mobile,Jakarta,2,8291810.68,0.2657,12177584.84,2024,9,2024-09-09,2024-09-09
7f005d51,usr-0088,fashion,teller,Balikpapan,11,557802.43,0.0554,5795825.6,2024,2,2024-02-27,2024-02-27
fa0b60c1,usr-0001,kesehatan,web,Makassar,16,317243.12,0.2186,3966180.96,2024,4,2024-04-28,2024-04-28
33b97095,usr-0013,makanan,teller,Semarang,2,118856.56,0.0487,226130.16,2024,2,2024-02-14,2024-02-14
5994fc36,usr-0097,otomotif,atm,Yogyakarta,2,2264765.53,0.2724,3295511.48,2024,10,2024-10-20,2024-10-20
a04f6a10,usr-0003,elektronik,teller,Palembang,14,3557960.85,0.0826,45696852.57,2024,10,2024-10-10,2024-10-10
c4562cfc,usr-0013,otomotif,web,Semarang,20,626278.64,0.0006,12517984.14,2024,9,2024-09-03,2024-09-03
3c43b840,usr-0086,otomotif,web,Balikpapan,6,2181171.31,0.2512,9799363.38,2024,12,2024-12-09,2024-12-09
010f65c1,usr-0125,olahraga,teller,Bandung,13,1383405.89,0.0472,17135717.84,2024,12,2024-12-26,2024-12-26
7094cc6e,usr-0036,kesehatan,mobile,Jakarta,14,256225.54,0.1673,2986974.15,2024,5,2024-05-01,2024-05-01
3b57582b,usr-0257,makanan,atm,Bandung,11,52821.43,0.1564,490173.37,2024,9,2024-09-10,2024-09-10
11a7138d,usr-0228,fashion,teller,Surabaya,4,485727.61,0.2923,1375084.39,2024,2,2024-02-28,2024-02-28
8b4bfc5b,usr-0028,kesehatan,web,Bandung,5,315949.54,0.2405,1199831.45,2024,3,2024-03-26,2024-03-26
b55ab835,usr-0003,kesehatan,teller,Palembang,20,86075.44,0.1532,1457830.66,2024,9,2024-09-11,2024-09-11
b6c97716,usr-0124,kesehatan,teller,Makassar,15,459252.66,0.2834,4936739.96,2024,7,2024-07-09,2024-07-09
9122f4ab,usr-0006,otomotif,atm,Yogyakarta,2,2721486.2,0.1506,4623203.57,2024,2,2024-02-27,2024-02-27
4ce6958a,usr-0165,makanan,mobile,Balikpapan,8,22288.82,0.1038,159810.34,2024,11,2024-11-15,2024-11-15
9152f712,usr-0052,elektronik,atm,Palembang,19,4891481.06,0.1466,79314300.19,2024,11,2024-11-10,2024-11-10
abf2ff1f,usr-0017,makanan,teller,Medan,5,36120.71,0.259,133824.15,2024,3,2024-03-25,2024-03-25
2f3f7fb5,usr-0044,elektronik,teller,Surabaya,19,6179831.51,0.263,86531740.39,2024,6,2024-06-09,2024-06-09
8a7b7152,usr-0039,fashion,atm,Denpasar,9,466247.86,0.198,3365463.85,2024,10,2024-10-29,2024-10-29
be5d03b7,usr-0228,kesehatan,teller,Surabaya,14,478980.34,0.2485,5039336.19,2024,11,2024-11-17,2024-11-17
9a9967c4,usr-0005,otomotif,web,Palembang,11,2091311.84,0.1367,19859138.63,2024,8,2024-08-24,2024-08-24
5f6ebef9,usr-0231,elektronik,web,Makassar,17,3098048.5,0.2604,38951122.68,2024,9,2024-09-08,2024-09-08
69cd747c,usr-0001,otomotif,web,Makassar,16,1595509.14,0.0438,24410282.66,2024,10,2024-10-17,2024-10-17
dd5dac45,usr-0122,kesehatan,teller,Bandung,12,302431.86,0.1079,3237645.82,2024,9,2024-09-16,2024-09-16
89811d92,usr-0223,otomotif,atm,Makassar,17,1137399.93,0.1474,16485834.15,2024,10,2024-10-15,2024-10-15
12de73d3,usr-0017,olahraga,mobile,Medan,12,355648.9,0.1566,3599365.63,2024,9,2024-09-04,2024-09-04
2d8f82e5,usr-0001,makanan,atm,Makassar,16,108072.64,0.1878,1404364.07,2024,6,2024-06-26,2024-06-26
dd926d03,usr-0141,fashion,mobile,Makassar,13,58510.1,0.0628,712847.56,2024,11,2024-11-12,2024-11-12
499f323f,usr-0165,otomotif,atm,Balikpapan,7,2392950.95,0.298,11759189.41,2024,11,2024-11-08,2024-11-08
1477b1b5,usr-0012,makanan,atm,Denpasar,6,116313.19,0.2165,546762.86,2024,6,2024-06-19,2024-06-19
50c274e4,usr-0036,kesehatan,web,Jakarta,2,209501.73,0.2016,334550.2,2024,11,2024-11-24,2024-11-24
56eba021,usr-0144,kesehatan,web,Semarang,15,86675.16,0.173,1075159.32,2024,6,2024-06-09,2024-06-09
41213ed0,usr-0004,kesehatan,mobile,Denpasar,5,69128.18,0.1556,291875.52,2024,4,2024-04-05,2024-04-05
2ccff440,usr-0064,makanan,web,Jakarta,3,47811.33,0.0179,140861.85,2024,5,2024-05-18,2024-05-18
524525e8,usr-0022,kesehatan,web,Palembang,11,65177.0,0.165,598632.08,2024,3,2024-03-02,2024-03-02
430c2e45,usr-0003,fashion,atm,Palembang,15,661035.17,0.0529,9391260.19,2024,4,2024-04-22,2024-04-22
d999452c,usr-0158,makanan,atm,Yogyakarta,3,144572.1,0.0416,415667.1,2024,2,2024-02-26,2024-02-26
b185b6ea,usr-0011,fashion,atm,Bandung,16,118521.51,0.0766,1751107.11,2024,12,2024-12-25,2024-12-25
3c609995,usr-0236,fashion,mobile,Palembang,2,458534.99,0.2725,667180.73,2024,7,2024-07-28,2024-07-28
9a50e15e,usr-0047,makanan,teller,Palembang,18,132885.96,0.2358,1827866.91,2024,4,2024-04-01,2024-04-01
dc8a4dd6,usr-0035,makanan,mobile,Balikpapan,14,107559.79,0.0486,1432644.95,2024,9,2024-09-24,2024-09-24
ea1ac0dd,usr-0021,olahraga,atm,Bandung,6,2124083.85,0.1028,11434391.42,2024,11,2024-11-14,2024-11-14
b21e7748,usr-0018,otomotif,atm,Jakarta,2,2066483.51,0.0468,3939461.23,2024,2,2024-02-13,2024-02-13
190f8d7e,usr-0149,fashion,web,Jakarta,5,112714.28,0.0517,534442.78,2024,2,2024-02-06,2024-02-06
83b8c19d,usr-0081,makanan,mobile,Palembang,20,20425.53,0.1546,345343.82,2024,9,2024-09-06,2024-09-06
f6e9fdeb,usr-0124,fashion,atm,Makassar,17,395874.1,0.1515,5710303.2,2024,5,2024-05-23,2024-05-23
8442519f,usr-0021,elektronik,atm,Bandung,9,4580017.46,0.195,33183871.99,2024,2,2024-02-26,2024-02-26
8d04c9f3,usr-0007,olahraga,atm,Denpasar,6,1643398.23,0.1584,8298203.29,2024,5,2024-05-21,2024-05-21
