id_transaksi,id_pelanggan,kategori,channel,kota,kuantitas,harga_satuan,diskon,total_nilai,tahun,bulan,tanggal,tanggal_transaksi
0bf22e3d,usr-0043,makanan,mobile,Medan,3,58264.93,0.2274,135046.59,2024,9,2024-09-12,2024-09-12
1b8b84f1,usr-0133,makanan,teller,Makassar,20,82258.42,0.257,1222412.9,2024,10,2024-10-07,2024-10-07
d93d9116,usr-0006,otomotif,web,Yogyakarta,13,455533.43,0.1682,4925840.92,2024,9,2024-09-19,2024-09-19
0535b598,usr-0264,elektronik,atm,Medan,14,4010724.01,0.0724,52084584.4,2024,4,2024-04-18,2024-04-18
c8297b0a,usr-0053,elektronik,mobile,Yogyakarta,20,1263568.96,0.0104,25009350.0,2024,9,2024-09-13,2024-09-13
1103350d,usr-0001,elektronik,mobile,Makassar,2,3436711.98,0.0491,6535921.56,2024,4,2024-04-05,2024-04-05
d61caaf8,usr-0001,makanan,atm,Makassar,12,49347.06,0.1439,506969.86,2024,9,2024-09-02,2024-09-02
074ded87,usr-0193,otomotif,teller,Balikpapan,5,2654735.67,0.0393,12751818.6,2024,8,2024-08-11,2024-08-11
4d6257fe,usr-0069,otomotif,web,Balikpapan,3,907485.72,0.1676,2266185.16,2024,9,2024-09-14,2024-09-14
9d6a5cd3,usr-0119,makanan,atm,Denpasar,14,98300.52,0.1368,1187972.55,2024,9,2024-09-01,2024-09-01
acb47d79,usr-0130,makanan,atm,Makassar,20,45373.56,0.2469,683406.81,2024,8,2024-08-21,2024-08-21
73d573c3,usr-0021,otomotif,mobile,Bandung,13,616046.55,0.1691,6654384.75,2024,8,2024-08-08,2024-08-08
d82504c8,usr-0138,kesehatan,mobile,Makassar,18,71175.63,0.0373,1233387.72,2024,7,2024-07-12,2024-07-12
6114fa30,usr-0239,elektronik,web,Surabaya,19,5130941.62,0.1526,82611483.37,2024,2,2024-02-14,2024-02-14
60ec0d5f,usr-0003,olahraga,atm,Palembang,10,1464989.9,0.2883,10426177.65,2024,4,2024-04-17,2024-04-17
371ef1ae,usr-0119,makanan,web,Denpasar,15,149346.2,0.1325,1943415.3,2024,8,2024-08-25,2024-08-25
bcc551fc,usr-0010,makanan,mobile,Surabaya,6,21931.64,0.0163,129444.31,2024,11,2024-11-13,2024-11-13
93b1fcdd,usr-0011,fashion,atm,Bandung,11,346798.91,0.1097,3396217.96,2024,6,2024-06-08,2024-06-08
7d48f0bf,usr-0020,olahraga,teller,Denpasar,9,2015932.15,0.1094,16157734.45,2024,2,2024-02-08,2024-02-08
9ee7d645,usr-0180,fashion,teller,Denpasar,12,172851.69,0.1428,1778106.11,2024,6,2024-06-09,2024-06-09
6055abb6,usr-0001,makanan,atm,Makassar,14,106518.16,0.038,1434591.8,2024,9,2024-09-27,2024-09-27
46a84622,usr-0022,fashion,mobile,Palembang,7,79264.12,0.0224,542404.56,2024,12,2024-12-10,2024-12-10
0825f296,usr-0082,fashion,web,Jakarta,16,452526.57,0.2882,5153761.38,2024,11,2024-11-24,2024-11-24
bfff0f52,usr-0002,kesehatan,teller,Denpasar,9,462732.2,0.2534,3109157.84,2024,4,2024-04-12,2024-04-12
9163016d,usr-0134,fashion,mobile,Surabaya,17,695815.16,0.0357,11407110.52,2024,8,2024-08-26,2024-08-26
954682dc,usr-0243,kesehatan,atm,Bandung,8,311597.09,0.0026,2486360.82,2024,1,2024-01-04,2024-01-04
c68976b0,usr-0002,kesehatan,web,Denpasar,3,377192.27,0.1353,978467.45,2024,12,2024-12-03,2024-12-03
4f033a36,usr-0003,makanan,web,Palembang,6,121270.22,0.2911,515832.81,2024,4,2024-04-04,2024-04-04
ac000072,usr-0274,fashion,mobile,Surabaya,9,329395.88,0.0557,2799509.16,2024,12,2024-12-09,2024-12-09
6e98cb1b,usr-0004,otomotif,teller,Denpasar,13,2838967.62,0.2549,27497681.9,2024,6,2024-06-30,2024-06-30
d86b8e8c,usr-0001,olahraga,teller,Makassar,16,2389728.83,0.2899,27149245.98,2024,12,2024-12-11,2024-12-11
a0aedce1,usr-0252,fashion,web,Denpasar,19,286632.39,0.1685,4528303.2,2024,7,2024-07-20,2024-07-20
b670a725,usr-0201,olahraga,atm,Palembang,10,1316624.89,0.1412,11306691.35,2024,8,2024-08-12,2024-08-12
5a03f565,usr-0073,olahraga,mobile,Semarang,5,768013.64,0.144,3287040.57,2024,5,2024-05-30,2024-05-30
619f7931,usr-0043,fashion,web,Medan,8,592138.31,0.075,4381701.23,2024,3,2024-03-29,2024-03-29
573cd30c,usr-0223,olahraga,atm,Makassar,15,1518677.65,0.072,21139788.17,2024,2,2024-02-13,2024-02-13
b4a6b8d0,usr-0073,makanan,web,Semarang,9,93748.76,0.0242,823359.02,2024,3,2024-03-17,2024-03-17
23fac3a4,usr-0074,otomotif,mobile,Jakarta,14,1499804.03,0.1989,16820346.09,2024,12,2024-12-03,2024-12-03
2896d293,usr-0166,makanan,mobile,Makassar,5,115392.62,0.2229,448374.72,2024,6,2024-06-19,2024-06-19
f7c06c87,usr-0072,kesehatan,atm,Denpasar,20,36640.11,0.1918,592279.83,2024,12,2024-12-27,2024-12-27
4300f3ac,usr-0033,olahraga,teller,Semarang,19,2017587.25,0.2711,27943528.74,2024,11,2024-11-09,2024-11-09
616b010a,usr-0017,elektronik,teller,Medan,17,4722458.98,0.1561,67753478.41,2024,10,2024-10-22,2024-10-22
56643d45,usr-0033,makanan,atm,Semarang,13,128993.87,0.139,1443798.55,2024,11,2024-11-20,2024-11-20
de58911b,usr-0037,elektronik,atm,Semarang,6,6187253.4,0.0638,34756758.46,2024,9,2024-09-07,2024-09-07
6c5603df,usr-0014,olahraga,teller,Palembang,12,316206.29,0.1786,3116664.27,2024,4,2024-04-05,2024-04-05
3620be03,usr-0024,olahraga,teller,Surabaya,17,1424257.14,0.0078,24023312.72,2024,12,2024-12-30,2024-12-30
3bcf451a,usr-0140,olahraga,web,Surabaya,10,2384168.86,0.0713,22141085.16,2024,2,2024-02-22,2024-02-22
631b5652,usr-0020,elektronik,web,Denpasar,20,541427.43,0.1702,8985108.21,2024,7,2024-07-16,2024-07-16
50f18a5c,usr-0001,makanan,web,Makassar,19,109708.53,0.0439,1992966.68,2024,5,2024-05-10,2024-05-10
7f7153f2,usr-0008,otomotif,teller,Balikpapan,6,554592.16,0.1911,2691739.65,2024,4,2024-04-19,2024-04-19
79d21a65,usr-0006,olahraga,teller,Yogyakarta,5,2026734.5,0.2038,8067973.96,2024,6,2024-06-15,2024-06-15
3137125f,usr-0135,elektronik,teller,Jakarta,8,752620.77,0.2365,4597003.38,2024,3,2024-03-29,2024-03-29
17281515,usr-0024,kesehatan,mobile,Surabaya,16,140582.05,0.0164,2212509.77,2024,12,2024-12-23,2024-12-23
547bf677,usr-0008,fashion,atm,Balikpapan,2,448767.95,0.1287,782017.96,2024,9,2024-09-03,2024-09-03
17d8aaaa,usr-0145,kesehatan,atm,Bandung,8,106005.51,0.1612,711360.7,2024,2,2024-02-23,2024-02-23
c3f70507,usr-0001,otomotif,atm,Makassar,20,1949842.09,0.2174,30517469.82,2024,2,2024-02-22,2024-02-22
78deaaed,usr-0003,otomotif,mobile,Palembang,6,2345257.26,0.2598,10415952.37,2024,7,2024-07-02,2024-07-02
ba8a50e9,usr-0155,elektronik,teller,Bandung,12,5660988.35,0.0806,62455777.86,2024,8,2024-08-25,2024-08-25
beb58e87,usr-0043,makanan,mobile,Medan,12,85911.24,0.2759,746462.72,2024,8,2024-08-08,2024-08-08
43c8bdfd,usr-0124,otomotif,teller,Makassar,12,387239.69,0.1533,3934434.42,2024,3,2024-03-20,2024-03-20
809e73f0,usr-0162,makanan,mobile,Denpasar,16,56210.31,0.2658,660312.54,2024,7,2024-07-27,2024-07-27
776718de,usr-0243,fashion,web,Bandung,12,772629.21,0.1225,8135604.98,2024,12,2024-12-01,2024-12-01
e3efa473,usr-0001,elektronik,web,Makassar,10,601406.22,0.2711,4383498.14,2024,7,2024-07-02,2024-07-02
39e43c59,usr-0138,makanan,atm,Makassar,13,31218.32,0.1924,327744.79,2024,3,2024-03-29,2024-03-29
58844867,usr-0093,olahraga,atm,Makassar,10,1812894.99,0.0465,17286701.58,2024,4,2024-04-04,2024-04-04
c174693c,usr-0005,makanan,web,Palembang,15,73863.1,0.2631,816396.9,2024,7,2024-07-14,2024-07-14
5dcd29a1,usr-0234,olahraga,atm,Makassar,11,1854318.18,0.0916,18528952.47,2024,10,2024-10-30,2024-10-30
3febed9f,usr-0019,fashion,web,Denpasar,14,725666.65,0.1217,8922846.1,2024,9,2024-09-07,2024-09-07
d55aae15,usr-0197,otomotif,web,Makassar,7,1782044.08,0.2324,9575468.26,2024,9,2024-09-02,2024-09-02
5e7dc9e8,usr-0057,olahraga,web,Balikpapan,11,2477770.62,0.2637,20069013.06,2024,1,2024-01-21,2024-01-21
01e9adfa,usr-0038,otomotif,web,Bandung,10,730872.0,0.1513,6203180.12,2024,10,2024-10-14,2024-10-14
9aa49536,usr-0003,olahraga,teller,Palembang,9,1903700.36,0.0669,15987439.45,2024,11,2024-11-23,2024-11-23
15dcdf57,usr-0219,fashion,atm,Jakarta,16,291462.53,0.1906,3774693.94,2024,2,2024-02-09,2024-02-09
b6c0cb2e,usr-0044,otomotif,teller,Surabaya,3,1485674.42,0.2506,3340018.24,2024,8,2024-08-20,2024-08-20
f3aa7ce0,usr-0001,olahraga,mobile,Makassar,20,2402224.0,0.2886,34180463.35,2024,7,2024-07-21,2024-07-21
d6b5ae9d,usr-0001,otomotif,teller,Makassar,4,2219942.9,0.2121,6996367.39,2024,11,2024-11-14,2024-11-14
4b523b08,usr-0126,kesehatan,atm,Surabaya,17,313669.29,0.17,4426128.22,2024,4,2024-04-02,2024-04-02
7bf957ed,usr-0003,otomotif,web,Palembang,14,2059762.32,0.2544,21501089.34,2024,8,2024-08-02,2024-08-02
daf70b78,usr-0055,fashion,teller,Semarang,19,240110.05,0.1216,4007340.82,2024,11,2024-11-05,2024-11-05
8c8e7c49,usr-0082,kesehatan,atm,Jakarta,6,372589.04,0.1196,1968251.16,2024,5,2024-05-13,2024-05-13
ba57cddd,usr-0008,elektronik,atm,Balikpapan,13,5168839.39,0.1506,57074174.86,2024,4,2024-04-22,2024-04-22
a53c42a2,usr-0047,otomotif,teller,Palembang,19,2448883.02,0.1745,38410941.56,2024,9,2024-09-07,2024-09-07
5b20b6b5,usr-0006,fashion,mobile,Yogyakarta,13,238805.33,0.0663,2898717.37,2024,5,2024-05-12,2024-05-12
52400cb5,usr-0247,otomotif,web,Surabaya,7,1321893.41,0.0847,8469329.35,2024,10,2024-10-17,2024-10-17
36258479,usr-0177,kesehatan,teller,Jakarta,10,247694.34,0.1241,2169475.99,2024,12,2024-12-20,2024-12-20
5803aa3f,usr-0008,kesehatan,web,Balikpapan,6,178757.55,0.2121,845021.75,2024,10,2024-10-14,2024-10-14
6b651286,usr-0038,elektronik,teller,Bandung,15,865682.77,0.1289,11310886.18,2024,3,2024-03-04,2024-03-04
7244bda5,usr-0033,kesehatan,atm,Semarang,4,287731.35,0.2272,889415.57,2024,5,2024-05-12,2024-05-12
42bfad58,usr-0260,kesehatan,atm,Semarang,17,413218.47,0.1153,6215025.54,2024,6,2024-06-04,2024-06-04
1ac20c48,usr-0017,elektronik,web,Medan,8,4129916.09,0.1085,29455212.92,2024,6,2024-06-07,2024-06-07
e474a5a7,usr-0046,olahraga,teller,Surabaya,5,2112713.22,0.19,8556977.95,2024,3,2024-03-07,2024-03-07
daad73db,usr-0231,kesehatan,atm,Makassar,11,474899.07,0.0263,5086341.34,2024,7,2024-07-29,2024-07-29
96e2dcc1,usr-0003,elektronik,atm,Palembang,13,1813980.9,0.1102,20981915.01,2024,3,2024-03-02,2024-03-02
99d0f183,usr-0043,kesehatan,web,Medan,19,354052.13,0.179,5522743.22,2024,9,2024-09-26,2024-09-26
584f49fc,usr-0002,otomotif,atm,Denpasar,10,1326040.65,0.1125,11769071.51,2024,9,2024-09-20,2024-09-20
17c90849,usr-0061,kesehatan,web,Surabaya,17,64021.22,0.2586,806957.07,2024,8,2024-08-26,2024-08-26
f109ce82,usr-0015,olahraga,atm,Semarang,3,2385965.01,0.2702,5223499.78,2024,8,2024-08-29,2024-08-29
6d02bf27,usr-0267,makanan,atm,Bandung,11,42031.99,0.1813,378516.76,2024,10,2024-10-31,2024-10-31
df17b5f8,usr-0020,makanan,teller,Denpasar,3,114285.15,0.2597,253830.82,2024,1,2024-01-04,2024-01-04
e5ab623a,usr-0002,fashion,atm,Denpasar,5,66461.66,0.2396,252695.1,2024,6,2024-06-24,2024-06-24
0aeb6834,usr-0160,kesehatan,teller,Makassar,7,270846.5,0.2677,1388334.43,2024,3,2024-03-03,2024-03-03
91832f8b,usr-0151,olahraga,atm,Denpasar,11,1096365.59,0.2178,9433500.18,2024,6,2024-06-14,2024-06-14
6efd92b6,usr-0088,kesehatan,teller,Balikpapan,13,452845.37,0.2327,4517093.83,2024,8,2024-08-08,2024-08-08
20cca921,usr-0111,makanan,teller,Palembang,5,70323.92,0.2957,247658.98,2024,9,2024-09-01,2024-09-01
b3df89ce,usr-0007,kesehatan,atm,Denpasar,13,70050.06,0.1556,768911.83,2024,1,2024-01-21,2024-01-21
f685bb57,usr-0068,makanan,mobile,Bandung,20,21791.57,0.2674,319282.85,2024,2,2024-02-08,2024-02-08
1e124c27,usr-0001,makanan,web,Makassar,3,75601.1,0.0724,210377.63,2024,12,2024-12-11,2024-12-11
221e09d8,usr-0004,otomotif,web,Denpasar,11,2351796.1,0.074,23956134.15,2024,10,2024-10-11,2024-10-11
82407c08,usr-0234,fashion,web,Makassar,16,128852.89,0.2225,1603018.3,2024,5,2024-05-17,2024-05-17
37cead21,usr-0107,fashion,atm,Yogyakarta,2,746960.74,0.1327,1295682.53,2024,1,2024-01-22,2024-01-22
2a7d89c6,usr-0005,fashion,teller,Palembang,18,292296.45,0.1339,4557056.32,2024,2,2024-02-26,2024-02-26
b9645ba1,usr-0002,fashion,atm,Denpasar,14,316071.44,0.2391,3366972.6,2024,10,2024-10-20,2024-10-20
4ec03dd8,usr-0249,fashion,atm,Bandung,20,373322.82,0.2644,5492692.88,2024,2,2024-02-16,2024-02-16
2ec583f6,usr-0002,kesehatan,web,Denpasar,14,38507.94,0.2851,385385.21,2024,7,2024-07-15,2024-07-15
4d27247c,usr-0007,elektronik,web,Denpasar,8,6285185.38,0.2489,37764063.27,2024,5,2024-05-02,2024-05-02
61d03f90,usr-0004,makanan,teller,Denpasar,13,21623.45,0.2628,207237.52,2024,10,2024-10-05,2024-10-05
f49c72cc,usr-0001,otomotif,teller,Makassar,10,2778384.09,0.1309,24147866.48,2024,2,2024-02-09,2024-02-09
3f8d9b0a,usr-0010,fashion,web,Surabaya,14,734593.67,0.2139,8084832.8,2024,6,2024-06-16,2024-06-16
ba139c05,usr-0274,kesehatan,mobile,Surabaya,15,341626.87,0.007,5088296.42,2024,7,2024-07-15,2024-07-15
6b715360,usr-0012,fashion,web,Denpasar,19,66692.75,0.164,1059403.41,2024,8,2024-08-12,2024-08-12
3aca9c77,usr-0034,otomotif,atm,Jakarta,17,1322987.16,0.0788,20718615.73,2024,9,2024-09-15,2024-09-15
669950a5,usr-0110,kesehatan,teller,Bandung,15,491837.59,0.0965,6665327.9,2024,8,2024-08-23,2024-08-23
31927e55,usr-0043,kesehatan,atm,Medan,14,251126.09,0.1656,2933680.14,2024,8,2024-08-05,2024-08-05
d26b08f5,usr-0109,makanan,teller,Palembang,12,34452.1,0.224,320802.27,2024,12,2024-12-25,2024-12-25
1b188152,usr-0075,olahraga,atm,Jakarta,2,1676343.53,0.2671,2457061.69,2024,6,2024-06-25,2024-06-25
8f214123,usr-0058,otomotif,atm,Bandung,16,1868917.12,0.204,23802284.0,2024,3,2024-03-08,2024-03-08
59a11642,usr-0071,makanan,web,Makassar,7,30734.35,0.1739,177722.03,2024,11,2024-11-28,2024-11-28
a2f6a280,usr-0138,otomotif,web,Makassar,7,1012643.56,0.0325,6858053.67,2024,9,2024-09-12,2024-09-12
b9fc04b4,usr-0094,olahraga,teller,Makassar,18,1720125.7,0.0779,28549167.52,2024,4,2024-04-21,2024-04-21
ce9edc16,usr-0134,kesehatan,teller,Surabaya,8,320619.22,0.0282,2492678.24,2024,2,2024-02-26,2024-02-26
a34a1702,usr-0003,otomotif,mobile,Palembang,15,2267223.9,0.0202,33320419.42,2024,4,2024-04-23,2024-04-23
0e382468,usr-0081,otomotif,mobile,Palembang,4,494802.96,0.2244,1535003.58,2024,6,2024-06-07,2024-06-07
91dc889d,usr-0106,fashion,web,Bandung,18,665525.03,0.1523,10154929.51,2024,12,2024-12-30,2024-12-30
54cfc8f6,usr-0009,otomotif,mobile,Palembang,5,2327536.31,0.0345,11236069.02,2024,3,2024-03-19,2024-03-19
381549ab,usr-0188,elektronik,mobile,Semarang,3,4501584.28,0.2831,9682113.64,2024,2,2024-02-05,2024-02-05
3f45f049,usr-0010,otomotif,atm,Surabaya,2,2770295.52,0.097,5003381.85,2024,3,2024-03-02,2024-03-02
56cc79ac,usr-0006,makanan,atm,Yogyakarta,13,124359.13,0.2648,1188594.68,2024,4,2024-04-09,2024-04-09
b9686277,usr-0182,elektronik,web,Yogyakarta,9,5784798.12,0.0191,51067729.78,2024,1,2024-01-11,2024-01-11
26d1a1b7,usr-0006,olahraga,web,Yogyakarta,4,2268376.79,0.1072,8100778.83,2024,4,2024-04-18,2024-04-18
d4403326,usr-0020,otomotif,teller,Denpasar,18,1513324.7,0.1762,22439330.85,2024,11,2024-11-15,2024-11-15
e145f860,usr-0015,makanan,web,Semarang,9,59078.04,0.0411,509833.17,2024,10,2024-10-02,2024-10-02
3120a882,usr-0206,olahraga,mobile,Semarang,10,2299796.52,0.0634,21540123.39,2024,6,2024-06-16,2024-06-16
81e00e4c,usr-0025,fashion,web,Denpasar,17,628141.61,0.1959,8586418.21,2024,5,2024-05-15,2024-05-15
b94f2515,usr-0087,otomotif,teller,Jakarta,7,2855326.68,0.137,17249042.91,2024,10,2024-10-02,2024-10-02
07447eb6,usr-0135,kesehatan,web,Jakarta,9,263990.83,0.288,1691562.48,2024,3,2024-03-26,2024-03-26
bdd6e0a0,usr-0064,otomotif,atm,Jakarta,16,88362.62,0.0595,1329635.0,2024,3,2024-03-23,2024-03-23
c93c0826,usr-0245,fashion,mobile,Jakarta,6,134481.17,0.0447,770840.1,2024,7,2024-07-29,2024-07-29
c7113a7d,usr-0140,fashion,teller,Surabaya,18,347463.31,0.0368,6024291.97,2024,12,2024-12-30,2024-12-30
83d4fa90,usr-0018,elektronik,mobile,Jakarta,1,280381.13,0.0149,276204.57,2024,10,2024-10-08,2024-10-08
f7e1badd,usr-0251,elektronik,atm,Medan,2,2944556.4,0.1736,4866693.17,2024,11,2024-11-08,2024-11-08
d7873c5d,usr-0037,fashion,web,Semarang,5,151450.62,0.0275,736411.45,2024,9,2024-09-14,2024-09-14
32e3473b,usr-0001,fashion,atm,Makassar,18,337922.18,0.022,5948545.81,2024,9,2024-09-01,2024-09-01
c79f93cc,usr-0007,kesehatan,atm,Denpasar,14,176295.99,0.2235,1916450.95,2024,5,2024-05-02,2024-05-02
278f33cc,usr-0062,olahraga,mobile,Jakarta,2,2329361.88,0.2164,3650592.82,2024,8,2024-08-30,2024-08-30
dff22d21,usr-0003,makanan,atm,Palembang,17,86237.37,0.2191,1144815.79,2024,2,2024-02-02,2024-02-02
202eeb7b,usr-0051,elektronik,teller,Palembang,19,266594.85,0.2789,3652491.86,2024,3,2024-03-10,2024-03-10
3f95fb70,usr-0014,elektronik,web,Palembang,18,3397501.35,0.1801,50139909.78,2024,1,2024-01-23,2024-01-23
6ef2e41a,usr-0039,kesehatan,web,Denpasar,15,318029.87,0.0403,4578014.02,2024,12,2024-12-20,2024-12-20
c285ddfa,usr-0001,makanan,mobile,Makassar,7,133436.9,0.0654,872929.89,2024,11,2024-11-23,2024-11-23
03fca55b,usr-0169,makanan,web,Denpasar,14,115135.66,0.0154,1587043.68,2024,9,2024-09-13,2024-09-13
6e5512cf,usr-0014,fashion,web,Palembang,5,384901.08,0.0765,1777337.18,2024,9,2024-09-07,2024-09-07
4f90bf00,usr-0002,kesehatan,atm,Denpasar,5,36209.22,0.0758,167319.82,2024,11,2024-11-20,2024-11-20
ddded5c2,usr-0023,kesehatan,teller,Palembang,18,394807.91,0.0464,6776753.23,2024,4,2024-04-29,2024-04-29
db871497,usr-0030,elektronik,atm,Yogyakarta,17,4553597.76,0.2544,57716104.52,2024,9,2024-09-08,2024-09-08
281994c8,usr-0067,kesehatan,teller,Makassar,6,450110.29,0.2278,2085411.07,2024,5,2024-05-12,2024-05-12
183757bf,usr-0037,otomotif,atm,Semarang,15,2377779.76,0.0972,32201198.54,2024,2,2024-02-02,2024-02-02
90617d95,usr-0001,makanan,web,Makassar,19,50803.71,0.2861,689115.86,2024,9,2024-09-23,2024-09-23
8d2beeae,usr-0185,otomotif,teller,Jakarta,5,2478776.0,0.2705,9040924.09,2024,12,2024-12-12,2024-12-12
fd4e2ae7,usr-0026,otomotif,atm,Makassar,17,1281331.41,0.16,18296419.74,2024,10,2024-10-04,2024-10-04
6e464bf5,usr-0001,kesehatan,atm,Makassar,16,294703.77,0.0623,4421716.23,2024,10,2024-10-22,2024-10-22
fdb225b6,usr-0124,kesehatan,atm,Makassar,16,215269.4,0.2747,2498310.58,2024,11,2024-11-03,2024-11-03
53711229,usr-0074,fashion,mobile,Jakarta,7,308140.95,0.2956,1519381.14,2024,7,2024-07-22,2024-07-22
83832dc5,usr-0071,fashion,atm,Makassar,6,581151.16,0.2396,2651299.32,2024,3,2024-03-04,2024-03-04
5ba43fe1,usr-0021,elektronik,web,Bandung,8,4135537.03,0.0775,30519590.87,2024,4,2024-04-11,2024-04-11
2fe4c9e4,usr-0019,olahraga,web,Denpasar,7,535496.97,0.2848,2680827.04,2024,9,2024-09-03,2024-09-03
ee195a73,usr-0040,fashion,atm,Semarang,19,68184.77,0.2287,999241.5,2024,12,2024-12-22,2024-12-22
6aa33997,usr-0001,olahraga,atm,Makassar,4,1995435.66,0.0112,7892697.12,2024,1,2024-01-22,2024-01-22
178fdf91,usr-0009,kesehatan,mobile,Palembang,9,41807.69,0.1499,319875.11,2024,12,2024-12-05,2024-12-05
68ec8381,usr-0288,elektronik,web,Semarang,16,1001694.23,0.0133,15814562.21,2024,2,2024-02-26,2024-02-26
70331369,usr-0075,olahraga,mobile,Jakarta,2,2434548.4,0.0168,4787351.33,2024,2,2024-02-18,2024-02-18
5035f762,usr-0020,otomotif,teller,Denpasar,8,680935.15,0.2927,3853052.56,2024,6,2024-06-30,2024-06-30
f2603fbf,usr-0005,kesehatan,web,Palembang,19,326659.61,0.2274,4795323.82,2024,3,2024-03-29,2024-03-29
26f02fc3,usr-0110,otomotif,mobile,Bandung,9,2659677.86,0.1126,21242460.88,2024,10,2024-10-31,2024-10-31
820dd273,usr-0007,otomotif,mobile,Denpasar,11,1902994.23,0.0494,19899626.41,2024,1,2024-01-27,2024-01-27
0f4a8e0b,usr-0003,kesehatan,atm,Palembang,3,89865.96,0.1248,235946.5,2024,3,2024-03-27,2024-03-27
2d60b3a2,usr-0003,fashion,web,Palembang,11,558629.15,0.2767,4444755.66,2024,5,2024-05-24,2024-05-24
ee89bc6e,usr-0102,otomotif,web,Medan,13,2930631.43,0.0172,37442866.76,2024,8,2024-08-19,2024-08-19
baa953a2,usr-0069,elektronik,mobile,Balikpapan,16,1278121.27,0.1883,16598258.18,2024,5,2024-05-15,2024-05-15
95377384,usr-0001,makanan,teller,Makassar,20,63925.26,0.1362,1104327.59,2024,12,2024-12-12,2024-12-12
39dccea5,usr-0002,kesehatan,mobile,Denpasar,17,235418.9,0.2024,3191981.89,2024,3,2024-03-28,2024-03-28
ea6e8b09,usr-0066,olahraga,web,Makassar,15,615796.9,0.2594,6841259.9,2024,1,2024-01-25,2024-01-25
3d083ea0,usr-0048,kesehatan,mobile,Balikpapan,7,132544.73,0.1605,778930.65,2024,11,2024-11-19,2024-11-19
f6239517,usr-0084,olahraga,atm,Makassar,18,588257.41,0.1024,9503968.16,2024,9,2024-09-26,2024-09-26
ab939ad1,usr-0004,kesehatan,mobile,Denpasar,1,471408.83,0.0588,443704.39,2024,8,2024-08-18,2024-08-18
b6cb47a1,usr-0101,elektronik,mobile,Denpasar,14,4828446.31,0.1474,57632339.13,2024,3,2024-03-09,2024-03-09
0bb6c0fc,usr-0238,makanan,atm,Jakarta,11,68086.18,0.0212,733091.3,2024,2,2024-02-22,2024-02-22
e87d6275,usr-0056,makanan,teller,Palembang,14,71968.37,0.2195,786393.63,2024,11,2024-11-14,2024-11-14
0197990e,usr-0004,elektronik,atm,Denpasar,17,684104.99,0.1689,9665041.37,2024,3,2024-03-18,2024-03-18
07573544,usr-0082,elektronik,web,Jakarta,5,8413925.5,0.1638,35180625.24,2024,11,2024-11-10,2024-11-10
ab96e1c6,usr-0012,makanan,teller,Denpasar,8,86524.07,0.1185,610166.1,2024,3,2024-03-03,2024-03-03
3fcebb4c,usr-0001,elektronik,teller,Makassar,1,445405.29,0.1522,377612.64,2024,12,2024-12-05,2024-12-05
6d56e5cf,usr-0009,elektronik,web,Palembang,12,1615367.41,0.0007,19371163.22,2024,10,2024-10-08,2024-10-08
8234ed2f,usr-0212,kesehatan,web,Balikpapan,7,175555.73,0.2849,878819.28,2024,5,2024-05-24,2024-05-24
10d22232,usr-0019,otomotif,mobile,Denpasar,2,1396559.42,0.1652,2331794.72,2024,2,2024-02-19,2024-02-19
0e5cdd64,usr-0180,otomotif,atm,Denpasar,13,2059750.32,0.1853,21815799.27,2024,9,2024-09-22,2024-09-22
84537e2d,usr-0034,fashion,teller,Jakarta,3,476122.89,0.1928,1153009.66,2024,9,2024-09-28,2024-09-28
6821d95e,usr-0036,otomotif,mobile,Jakarta,17,2592434.04,0.2992,30886513.43,2024,10,2024-10-23,2024-10-23
0add09a0,usr-0001,fashion,teller,Makassar,16,396186.99,0.1874,5151168.96,2024,7,2024-07-03,2024-07-03
296112cf,usr-0067,elektronik,atm,Makassar,18,2057670.21,0.1924,29910238.99,2024,5,2024-05-04,2024-05-04
dd10f38c,usr-0002,elektronik,web,Denpasar,11,6209631.43,0.2667,50088793.38,2024,7,2024-07-21,2024-07-21
8bb36a86,usr-0029,makanan,mobile,Semarang,3,71382.53,0.0908,194699.72,2024,12,2024-12-19,2024-12-19
0bee8b6a,usr-0007,otomotif,mobile,Denpasar,19,183341.75,0.2599,2578083.77,2024,11,2024-11-11,2024-11-11
8e58767c,usr-0017,fashion,atm,Medan,12,216262.7,0.0585,2443362.78,2024,1,2024-01-12,2024-01-12
fd325b22,usr-0040,elektronik,mobile,Semarang,4,3087740.77,0.2517,9242570.87,2024,6,2024-06-09,2024-06-09
a7dffffd,usr-0001,kesehatan,web,Makassar,6,295765.34,0.202,1416178.8,2024,4,2024-04-17,2024-04-17
e8f57539,usr-0008,elektronik,web,Balikpapan,18,2201687.65,0.0808,36427986.01,2024,11,2024-11-21,2024-11-21
490e3e3f,usr-0289,fashion,atm,Palembang,10,291624.54,0.2187,2278470.82,2024,3,2024-03-29,2024-03-29
c9875393,usr-0001,otomotif,web,Makassar,16,1414535.6,0.1765,18638671.93,2024,11,2024-11-21,2024-11-21
4ce48e65,usr-0011,olahraga,teller,Bandung,12,2420959.95,0.0411,27856475.85,2024,2,2024-02-04,2024-02-04
1b729348,usr-0011,makanan,atm,Bandung,8,91742.11,0.2654,539169.3,2024,11,2024-11-10,2024-11-10
3bd78df4,usr-0016,otomotif,teller,Yogyakarta,18,1858837.6,0.0426,32033352.78,2024,11,2024-11-18,2024-11-18
